year,month,a,b,total_precip,huff_type,station,a/b,log_ab
2010,4,0.7693673948469044,0.7318468405183242,15.5,Q4,Busan,1.0512683149687532,-0.5743706881158427
2010,5,1.6749289034601846,2.077619711029703,72.5,Q2,Busan,0.806176844861595,1.2469935874057623
2010,5,1.4665921421843346,2.2891562036061353,55.0,Q2,Busan,0.6406693173117651,1.2111247184414737
2010,5,2.6681651497859535,4.227188096714979,40.5,Q2,Busan,0.6311914891744304,2.4229280458198548
2010,6,0.642612716652404,1.1632976316953618,34.5,Q1,Busan,0.5524061075546727,-0.2909542851329159
2010,7,3.6094540456098008,4.241196380381654,47.4,Q2,Busan,0.8510461959049856,2.7284019216317974
2010,7,1.6956647305663899,1.8383974101642813,100.5,Q2,Busan,0.9223602694342696,1.1369690547458524
2010,7,2.2471979070429646,1.9033183575129997,73.5,Q3,Busan,1.1806736892819656,1.4532829322073322
2010,7,1.250013409015801,1.3198675391896761,25.0,Q2,Busan,0.9470748934269861,0.500685660933556
2010,8,1.088363059290132,1.2511557824205315,63.5,Q3,Busan,0.8698861281562759,0.308742537018102
2010,9,1.8921925216039106,1.485685265070809,23.0,Q3,Busan,1.2736159980113466,1.0336123448333627
2010,9,7.582091008484506,5.201743510103481,62.0,Q3,Busan,1.4576057035026073,3.6747828800460294
2010,10,0.4724052456983729,2.2966849474542017,23.5,Q1,Busan,0.20569005175133762,0.0815486656667603
2010,10,1.6579947363740695,1.4777011191366498,28.0,Q3,Busan,1.1220095287893919,0.896096464301689
2011,4,0.9629668724362668,2.1011760015495367,11.5,Q1,Busan,0.4582990057596868,0.7047609205719266
2011,4,1.8546801519823486,1.6376886851005865,23.5,Q3,Busan,1.132498605416227,1.1109981658166028
2011,4,0.8881330845744128,0.9519537417006002,32.0,Q2,Busan,0.9329582370124664,-0.16787251322509106
2011,4,0.7533980566199692,1.4573554171457646,15.5,Q1,Busan,0.5169624703461162,0.09346187190080307
2011,5,1.007323947717626,1.3636401123745452,40.5,Q2,Busan,0.7387021975787615,0.3174549352248372
2011,5,1.5639857510197344,2.2802747649490165,52.0,Q3,Busan,0.6858760071638572,1.2715334781284648
2011,5,1.019419079488611,1.695559555662664,10.0,Q1,Busan,0.6012287071156274,0.5472457428285475
2011,5,1.9990648246129077,1.7720155155575887,24.0,Q3,Busan,1.1281305423467891,1.2647970916157474
2011,6,0.9430820334499569,1.5257331953630875,12.0,Q1,Busan,0.6181172673676582,0.3638730702258293
2011,6,1.4246844429673342,1.3744999159622149,37.5,Q2,Busan,1.0365111168231596,0.6720403131492187
2011,6,0.8366760699341234,0.5435092938446094,118.0,Q4,Busan,1.5393960681256187,-0.7880267691994804
2011,6,0.8277075473258744,1.0156789371797739,23.5,Q1,Busan,0.8149303062483132,-0.1735380981978859
2011,7,0.4709388722674615,0.9184148527663378,78.5,Q1,Busan,0.5127735803149922,-0.8381330573702696
2011,7,2.6226998772704264,3.3390749918168368,230.5,Q2,Busan,0.7854570154003577,2.1698980947664697
2011,8,1.7551393037332736,1.2559720106357446,24.5,Q3,Busan,1.3974350454233944,0.7904580123863898
2011,9,1.3781790042738469,2.7861637058895847,49.5,Q2,Busan,0.4946511223875888,1.3454286994813551
2011,10,1.9408244696173702,3.6840518248236567,33.0,Q2,Busan,0.5268179064528418,1.9671260529696435
2011,10,0.9498160917822335,2.5994149102416735,13.0,Q1,Busan,0.36539610819341145,0.9037994844552385
2011,10,0.9548397846124587,1.1968102991130716,70.0,Q3,Busan,0.7978204944593712,0.13344821636418366
2011,10,1.0871868780782066,1.4130127640300294,17.0,Q3,Busan,0.7694105147199517,0.4293176512628752
2012,4,1.3779776046362486,2.135489208571138,17.5,Q2,Busan,0.6452749089555258,1.0793126783178517
2012,4,2.121378760205941,1.8532930381268093,117.4,Q3,Busan,1.144653714530809,1.3690303132202428
2012,4,1.8602672778863156,3.4747434944874103,44.5,Q2,Busan,0.5353682310183704,1.8662408369462449
2012,5,1.5910188672375716,1.3143862690245987,20.5,Q3,Busan,1.2104652222350596,0.7377444491276369
2012,6,3.0176524777685727,2.2735210050522263,22.0,Q3,Busan,1.3273035397793709,1.9258089371926042
2012,6,2.2665228987319646,2.59912222306002,46.0,Q3,Busan,0.8720339807889154,1.7734206759825066
2012,7,1.5624400486197827,1.479434383628396,100.5,Q3,Busan,1.0561063511230626,0.8379085745141448
2012,7,4.518662617847896,2.2519131454649974,128.5,Q3,Busan,2.006588321111664,2.3199962108561785
2012,8,0.9046276110653837,0.8518316579473565,36.0,Q4,Busan,1.0619793272831026,-0.26059825569294304
2012,8,0.9710618796214153,1.4629136470660202,22.4,Q1,Busan,0.6637861924174066,0.35106501073824004
2012,9,2.7890702747540286,1.7318157550888786,73.9,Q3,Busan,1.6104890295393406,1.574878732955358
2012,9,0.7440725944306651,1.272189978340503,12.5,Q1,Busan,0.5848753779693061,-0.05487686794249816
2012,9,0.564065181476469,1.1381234860098342,69.9,Q1,Busan,0.49560982477748033,-0.44320462291864476
2012,9,1.186158344469455,1.1850998666215946,25.0,Q3,Busan,1.0008931549801603,0.3405468496868711
2012,9,0.8844360602307497,1.0001566715255599,60.0,Q1,Busan,0.8842975159898708,-0.12264839790960123
2012,9,0.658599481679261,0.9870335681805433,31.0,Q1,Busan,0.6672513508261891,-0.43069092585639757
2012,10,1.1097020016748271,1.1232558442657514,120.5,Q2,Busan,0.9879334323875393,0.22032298427195912
2013,4,1.7978020368298868,1.8533659570513215,37.5,Q2,Busan,0.9700199952362155,1.2035682502783929
2013,4,1.0853989740367478,1.0112980281844062,33.0,Q3,Busan,1.0732731042553063,0.09318231954798677
2013,4,1.7354075758081433,1.4097986539418126,53.5,Q3,Busan,1.230961294335134,0.8946891953918589
2013,5,2.6352237845196167,1.5219107525917581,27.5,Q3,Busan,1.731523205307491,1.388934725574232
2013,5,1.804597990487629,2.588498559439714,29.0,Q2,Busan,0.6971601293369999,1.5414158478640914
2013,5,2.705417007078205,2.3822899524805434,144.5,Q3,Busan,1.135637164678971,1.8633182520055782
2013,6,0.34661601059536207,1.0474347603151684,99.9,Q1,Busan,0.3309189495401765,-1.0131936199219262
2013,6,2.408374521578029,1.8581393691718122,22.5,Q3,Busan,1.2961215727598845,1.4985276954665174
2013,7,1.2629474395033695,1.6913413990444406,20.0,Q2,Busan,0.7467134903792331,0.7589701682526137
2013,8,0.46074984306544897,0.914723820268289,17.9,Q1,Busan,0.5037037768736696,-0.8640331180795553
2013,8,0.5620626042750925,2.1306197522373367,53.0,Q1,Busan,0.26380240006921823,0.18027086110619073
2013,8,5.5776967204470305,2.748075966565538,32.5,Q3,Busan,2.029673410891136,2.7296769353537087
2013,9,1.1293876607516493,1.281598265574005,16.0,Q3,Busan,0.881233761849558,0.36978353670935893
2013,10,3.608293565494957,2.501093380332557,82.5,Q3,Busan,1.4426864641955837,2.199962952446378
2014,4,2.5898850919735867,1.5476824526550041,31.4,Q3,Busan,1.6733956552461484,1.388372128874775
2014,4,1.1376875344310948,0.7109834130162436,102.5,Q4,Busan,1.6001604448191291,-0.2121084548540158
2014,5,2.191571064177941,3.2703231728560684,91.0,Q2,Busan,0.6701389888217005,1.9695074771823253
2014,5,2.0728617006220587,1.988822235793348,31.5,Q3,Busan,1.0422558956332197,1.4164727388415916
2014,7,0.9313874462828647,0.6193218638702426,53.4,Q4,Busan,1.503882715301659,-0.550210094350223
2014,7,1.3048372209876058,1.2820794558357873,33.4,Q3,Busan,1.01775066673772,0.5145616327281721
2014,7,0.10502252713992619,0.5211046600791874,28.7,Q1,Busan,0.20153826128510707,-2.9053847819797687
2014,8,1.8481017088943066,0.7411900048852744,109.5,Q4,Busan,2.4934250282832218,0.31466073927945726
2014,8,1.7386252220385816,2.152858597110439,26.0,Q2,Busan,0.8075891395617714,1.3198912377365202
2014,8,2.5553904043976554,2.8787477855798755,34.0,Q2,Busan,0.8876742926900472,1.9955604150612696
2014,8,1.4095975461282837,4.303244984985664,33.0,Q1,Busan,0.32756618576132024,1.8026736211370824
2014,8,0.7678259632458652,1.6348247545159664,30.0,Q1,Busan,0.4696686670084101,0.22734343295092327
2014,8,2.0221873799213212,2.253097119929195,127.9,Q3,Busan,0.8975145199177521,1.51648555434695
2014,8,0.5589511213271184,0.6066212285953044,36.5,Q1,Busan,0.9214170144052308,-1.0815439374406868
2014,8,1.1675111198475905,1.1744455063101846,26.5,Q2,Busan,0.9940956081611821,0.3156703616988143
2014,8,1.4675532764359938,1.2260272623603985,20.5,Q3,Busan,1.19699889349165,0.5873756503788068
2014,9,2.8421945655400283,11.36100129737185,58.5,Q1,Busan,0.25017113290863857,3.4747630398957035
2014,9,2.2388987074089237,2.3321557040120324,63.5,Q3,Busan,0.9600125341362595,1.6527771311936488
2014,10,2.1036003056603234,1.9549608428816223,39.6,Q3,Busan,1.076031938603745,1.4140204720566651
2014,10,1.6414822828285973,1.6751158078827415,33.0,Q3,Busan,0.979921671745994,1.0114819665413812
2014,10,0.6540716629085541,0.9037239851634131,10.0,Q1,Busan,0.723751580843883,-0.5257696485733555
2015,4,2.854291287406077,4.144266488024957,31.5,Q2,Busan,0.6887325647744128,2.4705493865532673
2015,4,1.1049946220602225,1.7549463898323348,51.5,Q2,Busan,0.6296457991322414,0.662278777391221
2015,4,2.19542532396435,2.7646534083658034,15.0,Q2,Busan,0.7941050828726028,1.8032910747370248
2015,4,2.8949639284041644,2.1978273667074246,89.0,Q3,Busan,1.317193503119002,1.8504419628008062
2015,4,1.2114697610529233,1.2300330950155587,27.5,Q2,Busan,0.984908264632993,0.398875376578707
2015,5,2.057636899617656,2.297664318507442,42.0,Q2,Busan,0.8955341661719727,1.5534512814886197
2015,5,1.8580653833666823,2.6847466366604498,106.0,Q2,Busan,0.6920822091718589,1.6071221909574074
2015,5,1.3184393489886337,2.0072016216993718,30.0,Q2,Busan,0.6568544658071738,0.9731902497553979
2015,6,2.4848215904240147,1.6041886400824288,27.5,Q4,Busan,1.5489584755420884,1.3828189709389564
2015,6,0.7831294818129364,0.9186635467598019,22.4,Q3,Busan,0.8524660465467421,-0.32929256201028556
2015,7,1.3746711705255363,1.2994984326808017,60.0,Q3,Busan,1.057847501739311,0.5801929228138671
2015,7,0.3930733669276144,0.6334177536385299,14.0,Q1,Busan,0.6205594407003756,-1.3903841164020379
2015,7,0.6396868833678971,0.9162745915419803,20.5,Q1,Busan,0.6981388431729628,-0.5342156538903767
2015,8,3.3995162918270942,3.8555347080863935,76.0,Q2,Busan,0.8817236905421003,2.5731428568689214
2015,8,1.7138903272831039,2.6760774268488072,27.0,Q2,Busan,0.640448706785469,1.523117907359855
2015,8,3.144484320466033,1.6705095333979836,12.5,Q3,Busan,1.8823504191980498,1.6587785983641377
2015,9,0.951780493114392,0.889453308784211,22.5,Q3,Busan,1.070073587578617,-0.1665691100206333
2015,9,1.9488646102774914,2.22359522429164,80.0,Q3,Busan,0.8764475606833216,1.466372308219592
2015,9,1.7428889877956093,1.422835488447076,33.9,Q3,Busan,1.2249406217002987,0.9081957776654632
2015,10,4.11229390453106,2.6518262057558606,55.5,Q3,Busan,1.5507403522920222,2.3892295373376347
2016,4,1.1111485598479274,1.7806427478769997,65.6,Q1,Busan,0.6240154355345632,0.6823686123910521
2016,4,0.910035871643163,1.3559732888344458,13.7,Q1,Busan,0.6711311197180018,0.21024822996444079
2016,4,1.7305176196332126,2.4502843355898207,44.6,Q2,Busan,0.7062517580094029,1.4446246390233077
2016,4,0.9451516852345854,1.5463719180675133,31.7,Q1,Busan,0.6112059293056309,0.37950163830072153
2016,4,1.932241269383938,1.6836637443271798,31.9,Q2,Busan,1.1476408373669018,1.1796528277436402
2016,5,0.6582160464265415,0.9952726866236264,39.6,Q1,Busan,0.6613424192916221,-0.4229605859758102
2016,5,0.7801237151525793,1.4476869394948104,21.8,Q1,Busan,0.5388759778580401,0.12166430587652449
2016,5,1.5816615145233333,3.847399877433565,24.6,Q1,Busan,0.41109881086194544,1.8058734496073479
2016,6,1.2387384287925287,1.0998969174235902,13.3,Q3,Busan,1.1262313851139454,0.3093099295631726
2016,6,1.3027956939947807,3.60112301095579,53.6,Q1,Busan,0.3617748380244861,1.5457582335259312
2016,7,0.6406869628826225,1.7697888439698706,30.200000000000003,Q1,Busan,0.3620132226878981,0.125645943492894
2016,7,1.5303791121051116,5.9540184159311815,40.599999999999994,Q1,Busan,0.2570329826340934,2.20958184602409
2016,7,1.5019529755818064,3.478389428707049,60.39999999999999,Q2,Busan,0.43179552099205204,1.6533356237985135
2016,8,1.1750050769271538,1.3501941875321573,41.300000000000004,Q3,Busan,0.8702489521709402,0.46152089309824845
2016,8,1.7281921308890495,3.662201369230398,12.5,Q2,Busan,0.47189981015495736,1.8451402846654872
2016,9,2.4336632372475884,1.7027820787939383,143.3,Q3,Busan,1.4292276548807261,1.4216610576126885
2016,9,1.9190288411817045,3.814555931886114,24.7,Q2,Busan,0.5030805355717611,1.9906435035964285
2016,9,2.097028934628926,3.316260138864054,107.0,Q2,Busan,0.6323475381359072,1.9393592337240582
2016,9,1.803730795263989,3.520852576290647,57.2,Q2,Busan,0.5122994377584217,1.8485603533885497
2016,9,2.9976003424183784,3.9180348047691242,28.399999999999995,Q2,Busan,0.7650775176294066,2.4634022855110005
2016,10,2.981245777524015,2.0872346635827794,94.99999999999999,Q3,Busan,1.4283232400934966,1.8281813217076912
2016,10,1.302074081351338,0.6599507007509858,31.4,Q4,Busan,1.9729868910960362,-0.15163170229632988
2017,4,1.5338721414663985,1.1173148535264619,28.299999999999997,Q3,Busan,1.3728199680020374,0.5387237043184573
2017,4,1.0201522351508738,1.42877924189698,15.5,Q1,Busan,0.714002699112863,0.37677226899438176
2017,4,2.683280871793096,5.320647775413981,37.5,Q2,Busan,0.5043146972051386,2.6586353099236684
2017,5,1.2161615996299393,1.9349720041087897,12.700000000000001,Q2,Busan,0.6285163801065327,0.8557925273630563
2017,5,1.0486660352880244,0.7790033136847749,11.8,Q4,Busan,1.3461637670419062,-0.20222106546281451
2017,6,1.8351799125087906,1.595021154322341,18.2,Q2,Busan,1.15056775738406,1.0740295207112347
2017,7,1.811877949034427,3.5579344968272073,91.9,Q2,Busan,0.5092499456215879,1.8635440272709598
2017,7,0.8363029043204553,1.5902695854280067,30.599999999999998,Q1,Busan,0.5258875048505515,0.28513914666433177
2017,8,1.0566802545756977,1.3936204274170008,12.700000000000001,Q3,Busan,0.7582267264366932,0.38703714338721323
2017,8,1.6273990225363875,2.0013064393959517,21.1,Q3,Busan,0.8131683336948541,1.1807832356540504
2017,9,1.4742582959056347,0.9722270654091503,38.3,Q3,Busan,1.5163724075972012,0.35998911767133046
2017,9,3.0862251284949647,2.662199225936736,263.2,Q2,Busan,1.159276547910883,2.1061012607039054
2017,10,5.9206870045636135,4.681575865882058,108.60000000000001,Q3,Busan,1.2646782139560808,3.322087266961036
2018,4,1.9711833319770615,3.4891302903473695,20.6,Q2,Busan,0.564949763392417,1.9282865432318947
2018,4,2.327526922719442,2.1482426163626553,34.1,Q3,Busan,1.0834562655964557,1.6094564174863477
2018,4,1.861470230631615,1.2023014468594544,91.4,Q4,Busan,1.5482558350852718,0.8056042144705587
2018,5,0.9744061163879786,0.7891750301427215,16.9,Q3,Busan,1.2347148340612832,-0.2626942497533915
2018,5,3.5400219656612544,3.754297400052196,39.400000000000006,Q2,Busan,0.9429252902585814,2.5870340893188235
2018,5,1.0673067558284084,1.145313835229002,30.4,Q3,Busan,0.9318902147156929,0.20081711610148295
2018,5,2.26643467371071,3.535393978355876,19.4,Q2,Busan,0.6410699026999839,2.081032712317868
2018,5,0.9737482183253836,1.0063946774237966,31.6,Q2,Busan,0.9675609779833271,-0.020228193281496953
2018,6,1.6287020158703378,1.9153689025611769,32.9,Q2,Busan,0.8503333293615051,1.1376936308073773
2018,6,1.8563051692961572,4.575157199740112,130.4,Q1,Busan,0.40573582245471324,2.1392291026962686
2018,6,1.1541633467269186,4.015105940496881,69.7,Q1,Busan,0.2874552661452533,1.533439439585794
2018,7,2.3894015826179973,1.9272861570795028,90.89999999999999,Q3,Busan,1.2397752009171057,1.5271558279015958
2018,8,3.1624660516921774,4.277837536316532,24.400000000000002,Q2,Busan,0.739267451099895,2.6047997527417186
2018,8,0.9756230139340006,1.0450897094105274,108.9,Q1,Busan,0.9335303994948828,0.019423704657698552
2018,9,0.6049121339630699,1.4359082416699147,57.099999999999994,Q1,Busan,0.4212749230128916,-0.14087449459166168
2018,9,0.9048102424922768,1.6317934617399446,15.399999999999997,Q1,Busan,0.5544882141686596,0.389649659155131
2018,9,1.744072351573197,1.3342969747730866,47.6,Q3,Busan,1.3071095749653465,0.8446273531073315
2018,9,2.252194006933442,2.778198190083447,27.1,Q3,Busan,0.8106671492957075,1.8337074398039652
2018,9,1.445878384364161,1.2641487365799389,26.8,Q3,Busan,1.1437565395001528,0.6031159754806593
2018,9,1.702736816934511,1.6573645854883448,22.8,Q2,Busan,1.0273761318682921,1.03746559058326
2018,10,1.1244263301904889,0.9125103067485106,48.800000000000004,Q4,Busan,1.2322341149187508,0.02571707835653489
2018,10,2.5020730524543042,1.1532574409250727,70.5,Q4,Busan,2.1695702656358273,1.0597101048124107
2019,4,2.0497708530731957,2.1816033593351367,15.100000000000001,Q2,Busan,0.9395708180876114,1.4977881003112072
2019,4,1.796633779165133,2.420238546355445,20.400000000000002,Q2,Busan,0.7423374782087586,1.4697808995381851
2019,4,1.36656130841771,0.9337760489644612,25.2,Q4,Busan,1.463478646655372,0.24377894489524843
2019,5,1.6543105388070913,1.3669737222321232,37.10000000000001,Q3,Busan,1.2101992246828106,0.8159836637748461
2019,5,0.8166164126889949,0.989497085470134,28.099999999999994,Q1,Busan,0.8252843031882208,-0.21314426088874366
2019,6,5.0051990100979005,5.516819682841681,73.4,Q2,Busan,0.9072616648437841,3.3182787240753053
2019,6,1.3634366441909793,2.075031157534208,148.99999999999997,Q2,Busan,0.6570680344921531,1.0399846258998393
2019,6,1.2235708440843072,0.6118323506962496,90.99999999999999,Q4,Busan,1.99984659636241,-0.28952346573693605
2019,7,2.2882392135817953,2.1654504874717024,39.4,Q3,Busan,1.056703548208787,1.6004110366065785
2019,7,0.7177001544166904,1.4790086189971758,41.1,Q1,Busan,0.48525758754760906,0.059668601904771884
2019,7,1.5425161986874656,2.34797692420868,48.3,Q2,Busan,0.6569554337538167,1.28696905239023
2019,7,2.1397619644501438,1.1595286818811916,175.4,Q3,Busan,1.8453721739583406,0.9087082051111252
2019,7,4.22635597052717,2.0413321739553933,43.0,Q3,Busan,2.070391102658201,2.154942770264587
2019,8,1.5703154467236613,2.885178756490494,72.30000000000001,Q1,Busan,0.5442697244290607,1.510863379354103
2019,8,1.4412519343726704,1.1156875128450023,53.4,Q4,Busan,1.291806099628631,0.4749829530882418
2019,8,1.5690791545698939,2.787546055452755,13.5,Q2,Busan,0.5628890512860218,1.4756505803203068
2019,9,1.910864195357377,2.376405480112409,37.5,Q3,Busan,0.8040985477221627,1.5131446415856196
2019,9,0.8081752822014553,0.769776991180942,10.799999999999999,Q4,Busan,1.0498823574365417,-0.474630738495896
2019,9,1.3578677711713616,1.1544051845173207,98.39999999999998,Q3,Busan,1.1762488503887936,0.4495008736843141
2019,9,1.0942123668222843,2.009194547943799,17.5,Q1,Busan,0.5446024965288186,0.7877687240869151
2019,9,1.2657683301523208,2.9272996086167202,65.6,Q1,Busan,0.4324013594052482,1.3097596761937036
2019,10,1.513672399924823,0.8117445711191389,94.3,Q4,Busan,1.8647151502817538,0.20596919520833523
2019,10,1.358584213126948,1.6210734176723756,29.4,Q3,Busan,0.83807691762516,0.7895316710719226
2020,4,1.908921045509061,2.8763761671663137,32.6,Q2,Busan,0.6636548679895546,1.7030694113698617
2020,4,1.4515876657113922,1.264135366326914,33.1,Q2,Busan,1.148284989390924,0.6070462828943937
2020,5,1.0420263882831953,1.0411314401607146,50.8,Q4,Busan,1.000859591870881,0.0814753126836143
2020,5,0.3968201366369211,0.9652074823780387,13.299999999999997,Q1,Busan,0.41112418198339273,-0.9596843503944944
2020,6,2.2501774771617318,1.620655174553408,10.4,Q3,Busan,1.3884369189033667,1.293839588065818
2020,6,2.0665718631901275,4.611185560256627,92.19999999999999,Q2,Busan,0.4481649754027935,2.254376125048733
2020,6,2.5940432192597407,2.034519375187178,12.3,Q3,Busan,1.2750152448270913,1.663477358727324
2020,6,1.1721086957103424,1.0618732013313052,39.00000000000001,Q2,Busan,1.103812295329453,0.21883895021612004
2020,6,0.4082839864893042,0.6748328249838168,28.1,Q1,Busan,0.6050150072339698,-1.2890825868629556
2020,6,0.3698963373446609,0.4509717595110915,20.799999999999997,Q1,Busan,0.8202206225633146,-1.790883040869435
2020,6,1.7544709375497183,1.6577059245755181,105.1,Q3,Busan,1.0583728461964557,1.0676020247995566
2020,7,5.9492486637353235,3.643116320629377,208.69999999999996,Q3,Busan,1.6330109005982945,3.0761043839994002
2020,7,1.6628459564749543,1.8281458741992203,136.4,Q3,Busan,0.909580564627168,1.1118328357578477
2020,7,1.6272469333514448,0.8207396945125859,101.39999999999999,Q4,Busan,1.982658989483652,0.2893403100471027
2020,7,4.862141060922339,1.515563706292396,176.20000000000002,Q4,Busan,3.208140337971575,1.9972663415315244
2020,7,0.5559674030867275,0.43034542368968054,69.5,Q4,Busan,1.291909643932062,-1.430212695861884
2020,8,0.8089329098094923,1.5512476907232267,270.0,Q1,Busan,0.521472434510023,0.22702027373947745
2020,8,0.7001197407351738,0.7565613530454028,10.4,Q1,Busan,0.9253971775282555,-0.6354755482330485
2020,8,0.3754333292022181,0.5172922666308044,36.5,Q1,Busan,0.7257663673332427,-1.63882162717077
2020,9,1.2686772420643608,1.3390717897758808,36.3,Q2,Busan,0.9474303407412519,0.5299514957496804
2020,9,7.343350146341846,2.940355813061073,116.7,Q4,Busan,2.497435893208112,3.0723257605827508
2020,10,1.1013824625618318,1.7657598457371178,25.400000000000002,Q2,Busan,0.6237442001078345,0.6651472801026024
2021,4,3.168023540090875,1.4099699841160658,39.50000000000001,Q4,Busan,2.2468730368589815,1.4966763208113545
2021,4,2.8927729740725416,1.3914958339566807,45.49999999999999,Q4,Busan,2.078894455506216,1.392594856748336
2021,5,1.2132393593888595,1.7960888252743592,12.6,Q2,Busan,0.6754896207338369,0.7789053648646611
2021,5,0.8222318741114277,1.2253759723484545,24.400000000000002,Q1,Busan,0.6710037512287808,0.007514874699541803
2021,5,2.729007063974996,2.1435377442673205,22.8,Q3,Busan,1.2731322652346362,1.7663954458173097
2021,5,0.31271633438759594,0.7364496689692339,40.300000000000004,Q1,Busan,0.42462689245999247,-1.4683731628156695
2021,5,1.7038904829653438,2.054923606390439,23.099999999999998,Q3,Busan,0.8291746114875289,1.2531528285327784
2021,6,1.3857316727727678,1.9373767947541665,22.799999999999997,Q3,Busan,0.7152618305973893,0.9875631741562441
2021,6,1.5587884820141245,1.8110451524170619,155.6,Q2,Busan,0.860712103137644,1.0378130163494745
2021,6,0.8890750068940402,1.1409266383573764,42.7,Q1,Busan,0.7792569451915559,0.01426709807660676
2021,7,3.7532357580771643,4.5749512789956155,32.2,Q2,Busan,0.8203881373139233,2.843214386016519
2021,7,0.9683284523975585,1.312418284601772,17.8,Q3,Busan,0.7378199951636448,0.23968751526418244
2021,7,0.905915229621422,1.0588101697604995,13.0,Q3,Busan,0.8555974012096409,-0.041663746544024376
2021,7,1.9729195840880973,1.7167618580991761,115.9,Q3,Busan,1.1492098189276774,1.2199543438083795
2021,7,0.699037434950728,1.7201350774450417,133.59999999999997,Q1,Busan,0.40638519853279503,0.1843518379659053
2021,8,1.0786948149119044,1.1141446674840005,14.9,Q1,Busan,0.9681820022060957,0.18383880175941605
2021,8,2.238659602003661,2.8472046915162355,97.8,Q3,Busan,0.7862657745240988,1.8522149977737645
2021,8,4.638911840931876,1.9072728927991802,91.6,Q3,Busan,2.432222393788467,2.1801542386509625
2021,8,5.131753181715076,3.179288862041252,99.89999999999999,Q3,Busan,1.6141198250291264,2.792104895115456
2021,9,0.6092881541970682,0.7160836636353445,48.9,Q1,Busan,0.8508616871719888,-0.8294222337708969
2021,9,0.33490721004793467,1.905709768789493,36.60000000000001,Q1,Busan,0.17573883260338627,-0.44904724922708056
2022,4,1.115054107496878,4.322061129523033,72.60000000000001,Q1,Busan,0.25799128565771384,1.5726353324268876
2022,4,1.3864059570438887,2.017734067905332,17.9,Q2,Busan,0.6871103477393118,1.0286898894020189
2022,6,1.6907720406399116,1.2011535707167458,49.8,Q3,Busan,1.4076235394538297,0.708467657364548
2022,6,0.3143878636535821,0.4443663003740429,38.7,Q1,Busan,0.7074970883006831,-1.9682338766165024
2022,6,0.534104284632733,1.0384966349569056,13.500000000000002,Q1,Busan,0.5143052626789654,-0.5893900454771402
2022,7,1.323561921846279,1.9414680602746643,59.599999999999994,Q2,Busan,0.6817325244377347,0.9437709470234402
2022,8,0.5236614102562186,0.8983401274561799,48.199999999999996,Q1,Busan,0.5829210944178403,-0.7541164884527106
2022,9,0.7050532440840505,0.574768638378225,29.8,Q4,Busan,1.226673128988802,-0.9032696426925464
2022,9,3.78517266883707,2.073105155319187,79.5,Q3,Busan,1.8258469229720689,2.0601390634145504
2022,9,0.9674412073178073,1.5621842189965847,33.1,Q2,Busan,0.6192875305955976,0.41298435880650786
2023,4,1.5425740006647302,0.9303567096467137,43.0,Q4,Busan,1.658045763168081,0.36126524253089565
2023,4,1.4994932848300657,1.0401103970059504,15.700000000000003,Q4,Busan,1.4416674317904037,0.4444540994111116
2023,5,1.565889237704173,1.9579071465310187,48.70000000000001,Q3,Busan,0.7997770683245039,1.1203299860063185
2023,5,1.017228277736313,2.4883193949557625,98.89999999999999,Q1,Busan,0.4088013298447153,0.928689094578938
2023,5,1.4075305672943665,1.524405884569934,16.1,Q3,Busan,0.9233305785167968,0.7634415484974478
2023,5,2.8971773752331593,2.222623147974498,36.8,Q3,Busan,1.303494646797587,1.8624250406580827
2023,5,2.4788747524158645,2.993222227613051,12.600000000000001,Q2,Busan,0.828162616710436,2.0041552035794257
2023,5,0.7045088782320097,1.4278830783088907,22.3,Q1,Busan,0.49339395426297283,0.00593863708205777
2023,5,1.3819743886301983,2.9194401075935095,32.3,Q2,Busan,0.4733696659971415,1.3949050469883948
2023,6,1.3594198595118059,1.1176579906773865,19.200000000000003,Q3,Busan,1.2163111352945217,0.41829345104584714
2023,6,1.2340741509175228,1.7570714380347598,23.9,Q2,Busan,0.7023471693887436,0.7739694810385706
2023,6,0.8000896646652097,2.198709670258655,47.7,Q1,Busan,0.3638905470275608,0.5648391980158556
2023,6,3.748188866284573,4.433666708773982,26.099999999999998,Q2,Busan,0.845392563872046,2.810499695524676
2023,6,1.2734752020196256,1.202080198567067,13.8,Q2,Busan,1.0593928787261153,0.42580309776775355
2023,7,0.6104294064164555,0.8294784596940811,29.5,Q1,Busan,0.73591953990172,-0.6805507620306761
2023,7,4.033704838188136,3.9725841063041827,49.800000000000004,Q3,Busan,1.0153856357092501,2.7741020596736097
2023,7,3.616583828790296,4.3043309382386274,25.5,Q2,Busan,0.840219741623825,2.745151597332334
2023,7,1.1465682087148161,1.2732192703609553,75.9,Q2,Busan,0.9005269048353047,0.37832186622518216
2023,7,1.379097158889154,2.134246874459664,17.799999999999997,Q2,Busan,0.6461750865809776,1.0795428848159387
2023,7,0.9601739565657165,0.8615834535444192,256.59999999999997,Q4,Busan,1.1144294294600383,-0.18962416383989542
2023,7,1.4415725965586152,0.6495790299014204,129.6,Q4,Busan,2.2192412781203656,-0.06569617356662816
2023,8,0.8328488888319994,1.5563570652254235,32.8,Q1,Busan,0.5351271295262627,0.25944481656114654
2023,8,2.1513227864255517,1.9804199100031923,131.20000000000002,Q3,Busan,1.0862962827020275,1.4493918004321962
